,Term Status,Class Section,Class Title,Instructor,Day,Start_Time,End_Time,Location
2223,22SOpen,FIN 6310.501,Investment Theory and Practice,Revansiddha Khanapure ,Wednesday,19:00:00,21:45:00,JSOM 11.210
2225,22SOpen,FIN 6318.501,Analytics of Finance,Nina Baranchuk ,Tuesday,19:00:00,21:45:00,JSOM 11.210
2226,22SFull,FIN 6325.501,Macroeconomics and Financial Markets,Han (Victor) Xia ,Monday,19:00:00,21:45:00,JSOM 11.206
2227,22SOpen,FIN 6335.501,Energy Finance,Daniel Sibley ,Tuesday,19:00:00,21:45:00,JSOM 2.902
2232,22SOpen,FIN 6360.501,Derivatives Markets,Feng Zhao ,Monday,19:00:00,21:45:00,JSOM 2.106
2233,22SOpen,FIN 6368.001,Financial Information and Analysis,Liping Ma ,Thursday,16:00:00,18:45:00,JSOM 11.202
2234,22SOpen,FIN 6381.001,Introductory Mathematical Finance,Xiaoxiao Tang ,Thursday,13:00:00,15:45:00,JSOM 2.804
2235,22SOpen,FIN 7340.501,Topics in Theoretical Corporate Finance - Corporate Decision Theory,Vikram Nanda ,Monday,17:00:00,19:45:00,JSOM 14.501
2236,22SOpen,FIN 7345.001,Topics in Empirical Corporate Finance - Empirical Test Methods,Umit Gurun ,Wednesday,09:00:00,11:45:00,JSOM 2.904
2237,22SOpen,FREN 1312.001,Beginning French II,Imane Boussouga ,Monday,10:00:00,10:50:00,CB 1.102
2238,22SOpen,FREN 1312.001,Beginning French II,Imane Boussouga ,Wednesday,10:00:00,10:50:00,CB 1.102
2239,22SOpen,FREN 1312.001,Beginning French II,Imane Boussouga ,Friday,10:00:00,10:50:00,CB 1.102
2240,22SOpen,FREN 2312.001,Intermediate French II,Imane Boussouga ,Monday,11:00:00,11:50:00,CB 1.102
2241,22SOpen,FREN 2312.001,Intermediate French II,Imane Boussouga ,Wednesday,11:00:00,11:50:00,CB 1.102
2242,22SOpen,FREN 2312.001,Intermediate French II,Imane Boussouga ,Friday,11:00:00,11:50:00,CB 1.102
2243,22SFull,GEOG 3304.001,Principles of Geospatial Information Sciences,Lasya Venigalla ,Monday,11:30:00,12:45:00,GR 3.402A
2244,22SFull,GEOG 3304.001,Principles of Geospatial Information Sciences,Lasya Venigalla ,Wednesday,11:30:00,12:45:00,GR 3.402A
2245,22SOpen,GEOG 3331.001,Urban Growth and Structure,Amanda Kreuze ,Monday,10:00:00,11:15:00,GR 3.402B
2246,22SOpen,GEOG 3331.001,Urban Growth and Structure,Amanda Kreuze ,Wednesday,10:00:00,11:15:00,GR 3.402B
2247,22SOpen,GEOG 3359.001,Human Migration and Mobility Global Patterns,Amanda Kreuze ,Tuesday,16:00:00,17:15:00,FO 3.616
2248,22SOpen,GEOG 3359.001,Human Migration and Mobility Global Patterns,Amanda Kreuze ,Thursday,16:00:00,17:15:00,FO 3.616
2249,22SFull,GEOG 4309.001,Urban Development,Simon Fass ,Tuesday,14:30:00,15:45:00,CB 1.218
2250,22SFull,GEOG 4309.001,Urban Development,Simon Fass ,Thursday,14:30:00,15:45:00,CB 1.218
2251,22SOpen,GEOS 1103.101,Physical Geology Laboratory,William Griffin ,Monday,13:00:00,15:45:00,SLC 1.206
2252,22SOpen,GEOS 1103.102,Physical Geology Laboratory,William Griffin ,Wednesday,13:00:00,15:45:00,SLC 1.206
2253,22SOpen,GEOS 1103.103,Physical Geology Laboratory,William Griffin ,Thursday,16:00:00,18:45:00,SLC 1.206
2254,22SOpen,GEOS 1104.101,History of Earth and Life Laboratory,Ignacio Pujana ,Wednesday,10:00:00,12:45:00,SLC 1.206
2255,22SFull,GEOS 1303.001,Physical Geology,Mortaza Pirouz ,Tuesday,11:30:00,12:45:00,FO 2.702
2256,22SFull,GEOS 1303.001,Physical Geology,Mortaza Pirouz ,Thursday,11:30:00,12:45:00,FO 2.702
2257,22SOpen,GEOS 1303.501,Physical Geology,William Griffin ,Monday,17:30:00,18:45:00,GR 3.302
2258,22SOpen,GEOS 1303.501,Physical Geology,William Griffin ,Wednesday,17:30:00,18:45:00,GR 3.302
2259,22SOpen,GEOS 1304.001,History of Earth and Life,Ignacio Pujana ,Monday,08:30:00,09:45:00,SLC 1.204
2260,22SOpen,GEOS 1304.001,History of Earth and Life,Ignacio Pujana ,Wednesday,08:30:00,09:45:00,SLC 1.204
2263,22SOpen,GEOS 3434.001,Paleobiology,Ignacio Pujana ,Tuesday,10:00:00,11:15:00,ROC 2.103
2264,22SOpen,GEOS 3434.001,Paleobiology,Ignacio Pujana ,Thursday,10:00:00,11:15:00,ROC 2.103
2265,22SOpen,GEOS 3434.301,Paleobiology,Ignacio Pujana ,Monday,10:00:00,12:45:00,SLC 1.206
2266,22SOpen,GEOS 3470.001,Structural Geology,Mortaza Pirouz ,Tuesday,14:00:00,15:15:00,SLC 1.206
2267,22SOpen,GEOS 3470.001,Structural Geology,Mortaza Pirouz ,Thursday,14:00:00,15:15:00,SLC 1.206
2268,22SOpen,GEOS 3470.301,Structural Geology,Mortaza Pirouz ,Tuesday,15:30:00,18:15:00,SLC 1.206
2269,22SOpen,GEOS 4322.001,The Earth System,William Manton ,Monday,08:30:00,09:45:00,ROC 2.103
2270,22SOpen,GEOS 4322.001,The Earth System,William Manton ,Wednesday,08:30:00,09:45:00,ROC 2.103
2271,22SFull,GEOS 4325.501,Introduction to Remote Sensing,Bryan Chastain ,Thursday,19:00:00,21:45:00,GR 3.206
2272,22SOpen,GEOS 4390.001,Communication in the Geosciences,William Manton ,Monday,11:30:00,12:45:00,ROC 2.103
2273,22SOpen,GEOS 4390.001,Communication in the Geosciences,William Manton ,Wednesday,11:30:00,12:45:00,ROC 2.103
2274,22SFull,GEOS 4391.001,Geoscience Animations and Video,Robert Stern ,Tuesday,11:30:00,12:45:00,ROC 2.103
2275,22SFull,GEOS 4391.001,Geoscience Animations and Video,Robert Stern ,Thursday,11:30:00,12:45:00,ROC 2.103
2276,22SOpen,GEOS 4v08.001,Special Topics in Geology or Geophysics II - Geologic Sketching,Robert Stern ,Friday,11:00:00,12:00:00,ROC 2.103
2277,22SOpen,GEOS 4v08.002,Special Topics in Geology or Geophysics II - Medical Geol\/ Environ Sci,"Robert Finkelman , Naomi Ty Asha Nichols ",Tuesday,14:30:00,15:45:00,CB3 1.314
2278,22SOpen,GEOS 4v08.002,Special Topics in Geology or Geophysics II - Medical Geol\/ Environ Sci,"Robert Finkelman , Naomi Ty Asha Nichols ",Thursday,14:30:00,15:45:00,CB3 1.314
2279,22SOpen,GEOS 5301.501,Geology of the Metroplex,William Griffin ,Thursday,19:00:00,21:45:00,SLC 1.204
2280,22SOpen,GEOS 5308.001,Sustainable Energy,Robert Stern ,Monday,13:00:00,15:45:00,ROC 2.103
2281,22SOpen,GEOS 5326.501,Advanced Remote Sensing,Fang Qiu ,Tuesday,19:00:00,21:45:00,GR 3.602
2282,22SOpen,GEOS 5341.001,Paleo Earth Systems,Lowell Waite ,Wednesday,16:00:00,18:45:00,ROC 2.103
2283,22SOpen,GEOS 5375.501,Tectonics,Robert Stern ,Tuesday,17:15:00,18:30:00,ROC 2.103
2284,22SOpen,GEOS 5375.501,Tectonics,Robert Stern ,Thursday,17:15:00,18:30:00,ROC 2.103
2285,22SOpen,GEOS 6381.501,Geographic Information Systems Fundamentals,May Yuan ,Monday,19:00:00,21:45:00,GR 3.402A
2286,22SOpen,GEOS 6383.001,Applied Geographic Information Systems,Wayne Gearey ,Thursday,13:00:00,15:45:00,GR 3.402A
2287,22SOpen,GEOS 6384.001,Advanced Geographic Information Systems,Fang Qiu ,Wednesday,16:00:00,18:45:00,GR 3.602
2288,22SOpen,GEOS 6385.001,GIS Theories Models and Issues,May Yuan ,Thursday,16:00:00,18:45:00,GR 3.602
2289,22SOpen,GEOS 6392.001,Exploration Seismology,David Lumley ,Tuesday,13:00:00,14:15:00,ROC 2.103
2290,22SOpen,GEOS 6392.001,Exploration Seismology,David Lumley ,Thursday,13:00:00,14:15:00,ROC 2.103
2291,22SOpen,GEOS 7v00.001,Research and Literature Seminar,Robert Stern ,Friday,14:00:00,15:00:00,ROC 2.103
2292,22SOpen,GERM 1311.001,Beginning German I,Anna Jaehnert ,Monday,11:30:00,12:45:00,CB 1.218
2293,22SOpen,GERM 1311.001,Beginning German I,Anna Jaehnert ,Wednesday,11:30:00,12:45:00,CB 1.218
2294,22SOpen,GERM 1312.001,Beginning German II,Anna Jaehnert ,Monday,14:30:00,15:45:00,CB 1.218
2295,22SOpen,GERM 1312.001,Beginning German II,Anna Jaehnert ,Wednesday,14:30:00,15:45:00,CB 1.218
2299,22SOpen,GISC 4382.001,Applied Geographic Information Systems,Yongwan Chun ,Monday,13:00:00,14:15:00,GR 3.402A
2300,22SOpen,GISC 4382.001,Applied Geographic Information Systems,Yongwan Chun ,Wednesday,13:00:00,14:15:00,GR 3.402A
2307,22SOpen,GISC 6388.001,Advanced GIS Programming,Yongwan Chun ,Tuesday,13:00:00,15:45:00,GR 3.602
2308,22SOpen,GISC 7310.001,Advanced GIS Data Analysis,Michael Tiefelsdorf ,Monday,16:00:00,18:45:00,GR 3.402B
2311,22SOpen,GOVT 2305.001,American National Government,Sebastian Graham ,Monday,13:00:00,13:50:00,HH 2.402
2312,22SOpen,GOVT 2305.001,American National Government,Sebastian Graham ,Wednesday,13:00:00,13:50:00,HH 2.402
2313,22SOpen,GOVT 2305.001,American National Government,Sebastian Graham ,Friday,13:00:00,13:50:00,HH 2.402
2314,22SFull,GOVT 2305.002,American National Government,Sebastian Graham ,Monday,11:00:00,11:50:00,GR 3.420
2315,22SFull,GOVT 2305.002,American National Government,Sebastian Graham ,Wednesday,11:00:00,11:50:00,GR 3.420
2316,22SFull,GOVT 2305.002,American National Government,Sebastian Graham ,Friday,11:00:00,11:50:00,GR 3.420
2317,22SOpen,GOVT 2305.003,American National Government,Sebastian Graham ,Monday,16:00:00,16:50:00,HH 2.402
2318,22SOpen,GOVT 2305.003,American National Government,Sebastian Graham ,Wednesday,16:00:00,16:50:00,HH 2.402
2319,22SOpen,GOVT 2305.003,American National Government,Sebastian Graham ,Friday,16:00:00,16:50:00,HH 2.402
2320,22SOpen,GOVT 2305.004,American National Government,Patrick Brandt ,Tuesday,13:00:00,14:15:00,HH 2.402
2321,22SOpen,GOVT 2305.004,American National Government,Patrick Brandt ,Thursday,13:00:00,14:15:00,HH 2.402
2322,22SOpen,GOVT 2305.501,American National Government,Misty Parker ,Tuesday,17:30:00,18:45:00,HH 2.402
2323,22SOpen,GOVT 2305.501,American National Government,Misty Parker ,Thursday,17:30:00,18:45:00,HH 2.402
2324,22SFull,GOVT 2305.502,American National Government,Patrick Muenks ,Monday,17:30:00,18:45:00,ATC 2.602
2325,22SFull,GOVT 2305.502,American National Government,Patrick Muenks ,Wednesday,17:30:00,18:45:00,ATC 2.602
2326,22SOpen,GOVT 2305.hn1,American National Government - CV Honors,Banks Miller ,Tuesday,13:00:00,14:15:00,CB3 1.310
2327,22SOpen,GOVT 2305.hn1,American National Government - CV Honors,Banks Miller ,Thursday,13:00:00,14:15:00,CB3 1.310
2328,22SOpen,GOVT 2306.001,State and Local Government,Lauren Santoro ,Monday,10:00:00,11:15:00,ECSW 1.315
2329,22SOpen,GOVT 2306.001,State and Local Government,Lauren Santoro ,Wednesday,10:00:00,11:15:00,ECSW 1.315
2330,22SOpen,GOVT 2306.002,State and Local Government,Michelle Ramirez ,Monday,10:00:00,10:50:00,HH 2.402
2331,22SOpen,GOVT 2306.002,State and Local Government,Michelle Ramirez ,Wednesday,10:00:00,10:50:00,HH 2.402
2332,22SOpen,GOVT 2306.002,State and Local Government,Michelle Ramirez ,Friday,10:00:00,10:50:00,HH 2.402
2333,22SOpen,GOVT 2306.003,State and Local Government,Michelle Ramirez ,Monday,09:00:00,09:50:00,GR 3.420
2334,22SOpen,GOVT 2306.003,State and Local Government,Michelle Ramirez ,Wednesday,09:00:00,09:50:00,GR 3.420
2335,22SOpen,GOVT 2306.003,State and Local Government,Michelle Ramirez ,Friday,09:00:00,09:50:00,GR 3.420
2336,22SFull,GOVT 2306.004,State and Local Government,Euel Elliott ,Tuesday,13:00:00,14:15:00,ECSW 1.315
2337,22SFull,GOVT 2306.004,State and Local Government,Euel Elliott ,Thursday,13:00:00,14:15:00,ECSW 1.315
2338,22SOpen,GOVT 2306.005,State and Local Government,Euel Elliott ,Monday,12:00:00,12:50:00,HH 2.402
2339,22SOpen,GOVT 2306.005,State and Local Government,Euel Elliott ,Wednesday,12:00:00,12:50:00,HH 2.402
2340,22SOpen,GOVT 2306.005,State and Local Government,Euel Elliott ,Friday,12:00:00,12:50:00,HH 2.402
2341,22SOpen,GOVT 2306.006,State and Local Government,Michelle Ramirez ,Monday,14:00:00,14:50:00,HH 2.402
2342,22SOpen,GOVT 2306.006,State and Local Government,Michelle Ramirez ,Wednesday,14:00:00,14:50:00,HH 2.402
2343,22SOpen,GOVT 2306.006,State and Local Government,Michelle Ramirez ,Friday,14:00:00,14:50:00,HH 2.402
2344,22SOpen,GOVT 2306.501,State and Local Government,Misty Parker ,Monday,17:30:00,18:45:00,ECSW 1.315
2345,22SOpen,GOVT 2306.501,State and Local Government,Misty Parker ,Wednesday,17:30:00,18:45:00,ECSW 1.315
2346,22SOpen,GOVT 2306.hn1,State and Local Government - CV Honors,Euel Elliott ,Monday,13:00:00,14:15:00,AD 2.238
2347,22SOpen,GOVT 2306.hn1,State and Local Government - CV Honors,Euel Elliott ,Wednesday,13:00:00,14:15:00,AD 2.238
2348,22SFull,GOVT 2306.hn2,State and Local Government - CV Honors,"Euel Elliott , Richard Scotch ",Monday,10:00:00,11:15:00,AD 2.238
2349,22SFull,GOVT 2306.hn2,State and Local Government - CV Honors,"Euel Elliott , Richard Scotch ",Wednesday,10:00:00,11:15:00,AD 2.238
2350,22SFull,GST 2300.001,Introduction to Gender Studies,Larissa Werhnyak ,Tuesday,14:30:00,15:45:00,HH 2.502
2351,22SFull,GST 2300.001,Introduction to Gender Studies,Larissa Werhnyak ,Thursday,14:30:00,15:45:00,HH 2.502
2352,22SFull,GST 3301.001,Psychology of Gender,Karen Prager ,Monday,10:00:00,11:15:00,CR 1.212
2353,22SFull,GST 3301.001,Psychology of Gender,Karen Prager ,Wednesday,10:00:00,11:15:00,CR 1.212
2368,22SOpen,HCS 6315.001,Scientific and Grant Writing,Lisa Goffman ,Thursday,13:00:00,15:45:00,FN 2.204
2369,22SFull,HCS 6317.001,Research Methods In Psychology,Meghan Swanson ,Monday,13:00:00,15:45:00,CRA 12.125
2370,22SOpen,HCS 6319.001,Scientific Writing,Francesca Filbey ,Wednesday,10:00:00,12:45:00,CRA 12.125
2378,22SOpen,HCS 6359.001,The Developing Child Toddler and Preschool Years Two to Five Years,Shayla Holub ,Wednesday,13:00:00,15:45:00,GR 4.204
2381,22SOpen,HCS 6376.001,Social Psychology,Bo Kyung Park ,Wednesday,13:00:00,15:45:00,CRA 12.120
2382,22SOpen,HCS 7121.001,Graduate Seminar In Systems Neuroscience,Crystal Engineer ,Thursday,16:00:00,16:50:00,CRA 12.110
2386,22SOpen,HCS 7355.001,Seminar in Psychology - Decision Nsc & Neuroeconomics,Kendra Seaman ,Tuesday,13:00:00,15:45:00,CRA 12.125
2387,22SOpen,HCS 7355.501,Seminar in Psychology - Fndns of Neuropsyc Assessmt,Andrea Hester ,Thursday,17:30:00,20:15:00,CRA 12.120
2390,22SOpen,HDCD 6316.001,Developmental Assessment,Donna Ewing ,Monday,13:00:00,15:45:00,CRA 12.120
2393,22SOpen,HDCD 6390.001,Infant Mental Health,Donna Ewing ,Wednesday,10:00:00,12:45:00,GR 4.204
2394,22SOpen,HDCD 6v20.001,Practicum Internship in Early Childhood Disorders,Donna Ewing ,Thursday,13:00:00,15:45:00,GR 4.208
2395,22SFull,HIST 1301.201,U S History Survey to Civil War,Ben Wright ,Thursday,09:00:00,09:50:00,CB 1.219
2396,22SFull,HIST 1301.202,U S History Survey to Civil War,Ben Wright ,Thursday,12:00:00,12:50:00,FO 3.222
2397,22SFull,HIST 1301.203,U S History Survey to Civil War,Ben Wright ,Thursday,16:00:00,16:50:00,GR 4.204
2398,22SFull,HIST 1301.204,U S History Survey to Civil War,Ben Wright ,Friday,10:00:00,10:50:00,ML2 1.218
2399,22SFull,HIST 1301.205,U S History Survey to Civil War,Ben Wright ,Friday,13:00:00,13:50:00,SLC 1.204
2400,22SFull,HIST 1301.206,U S History Survey to Civil War,Ben Wright ,Friday,15:00:00,15:50:00,FN 2.104
2401,22SFull,HIST 1301.501,U S History Survey to Civil War,Ben Wright ,Monday,17:00:00,17:50:00,SCI 1.220
2402,22SFull,HIST 1301.501,U S History Survey to Civil War,Ben Wright ,Wednesday,17:00:00,17:50:00,SCI 1.220
2403,22SFull,HIST 1302.001,U S History Survey from Civil War,Jeffrey Schulze ,Monday,09:00:00,09:50:00,FN 2.102
2404,22SFull,HIST 1302.001,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,09:00:00,09:50:00,FN 2.102
2405,22SFull,HIST 1302.002,U S History Survey from Civil War,Jeffrey Schulze ,Monday,08:00:00,08:50:00,SLC 1.102
2406,22SFull,HIST 1302.002,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,08:00:00,08:50:00,SLC 1.102
2407,22SFull,HIST 1302.201,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,12:00:00,12:50:00,SCI 3.260
2408,22SFull,HIST 1302.202,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,15:00:00,15:50:00,FN 2.104
2409,22SFull,HIST 1302.203,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,08:00:00,08:50:00,SLC 1.204
2410,22SFull,HIST 1302.204,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,13:00:00,13:50:00,CB 1.219
2411,22SFull,HIST 1302.205,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,10:00:00,10:50:00,CB3 1.308
2412,22SFull,HIST 1302.206,U S History Survey from Civil War,Jeffrey Schulze ,Friday,12:00:00,12:50:00,JO 4.614
2413,22SFull,HIST 1302.207,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,11:00:00,11:50:00,SCI 3.240
2414,22SFull,HIST 1302.208,U S History Survey from Civil War,Jeffrey Schulze ,Wednesday,13:00:00,13:50:00,SLC 2.304
2415,22SFull,HIST 1302.209,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,08:00:00,08:50:00,CB3 1.308
2416,22SFull,HIST 1302.210,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,12:00:00,12:50:00,GR 3.606
2417,22SFull,HIST 1302.211,U S History Survey from Civil War,Jeffrey Schulze ,Thursday,14:00:00,14:50:00,CB 1.219
2418,22SFull,HIST 1302.212,U S History Survey from Civil War,Jeffrey Schulze ,Friday,12:00:00,12:50:00,CB3 1.308
2419,22SFull,HIST 1302.213,U S History Survey from Civil War,Jeffrey Schulze ,Friday,13:00:00,13:50:00,FN 2.104
2420,22SFull,HIST 1302.214,U S History Survey from Civil War,Jeffrey Schulze ,Friday,14:00:00,14:50:00,FN 2.104
2421,22SFull,HIST 2301.001,History of Texas,Whitney Stewart ,Monday,12:00:00,12:50:00,ECSW 1.315
2422,22SFull,HIST 2301.001,History of Texas,Whitney Stewart ,Wednesday,12:00:00,12:50:00,ECSW 1.315
2423,22SFull,HIST 2301.201,History of Texas,Whitney Stewart ,Wednesday,14:00:00,14:50:00,SLC 3.102
2424,22SFull,HIST 2301.202,History of Texas,Whitney Stewart ,Wednesday,15:00:00,15:50:00,SLC 3.102
2425,22SFull,HIST 2301.203,History of Texas,Whitney Stewart ,Thursday,09:00:00,09:50:00,CB3 1.308
2426,22SFull,HIST 2301.204,History of Texas,Whitney Stewart ,Thursday,12:00:00,12:50:00,CB3 1.308
2427,22SFull,HIST 2301.205,History of Texas,Whitney Stewart ,Thursday,14:00:00,14:50:00,CB3 1.308
2428,22SFull,HIST 2301.206,History of Texas,Whitney Stewart ,Friday,10:00:00,10:50:00,FN 2.106
2429,22SFull,HIST 2301.207,History of Texas,Whitney Stewart ,Friday,12:00:00,12:50:00,CB 1.218
2430,22SFull,HIST 2301.208,History of Texas,Whitney Stewart ,Friday,15:00:00,15:50:00,CB 1.218
2431,22SOpen,HIST 2301.hn1,History of Texas - CV Honors,Jeffrey Schulze ,Monday,16:00:00,17:15:00,AD 2.238
2432,22SOpen,HIST 2301.hn1,History of Texas - CV Honors,Jeffrey Schulze ,Wednesday,16:00:00,17:15:00,AD 2.238
2433,22SFull,HIST 2340.001,Middle East Civilizations,Rosemary Admiral ,Tuesday,14:30:00,15:45:00,FN 2.106
2434,22SFull,HIST 2340.001,Middle East Civilizations,Rosemary Admiral ,Thursday,14:30:00,15:45:00,FN 2.106
2435,22SOpen,HIST 2341.001,East Asian Civilizations,J Michael Farmer ,Monday,13:00:00,14:15:00,FN 2.106
2436,22SOpen,HIST 2341.001,East Asian Civilizations,J Michael Farmer ,Wednesday,13:00:00,14:15:00,FN 2.106
2437,22SOpen,HIST 2341.hn1,East Asian Civilizations - CV Honors,J Michael Farmer ,Monday,14:30:00,15:45:00,SLC 1.202
2438,22SOpen,HIST 2341.hn1,East Asian Civilizations - CV Honors,J Michael Farmer ,Wednesday,14:30:00,15:45:00,SLC 1.202
2439,22SFull,HIST 2350.001,Latin American Civilizations,Monica Rankin ,Tuesday,10:00:00,11:15:00,GR 3.606
2440,22SFull,HIST 2350.001,Latin American Civilizations,Monica Rankin ,Thursday,10:00:00,11:15:00,GR 3.606
2441,22SOpen,HIST 2381.001,African-American History,Natalie Ring ,Monday,16:00:00,16:50:00,SCI 1.220
2442,22SOpen,HIST 2381.001,African-American History,Natalie Ring ,Wednesday,16:00:00,16:50:00,SCI 1.220
2443,22SOpen,HIST 2381.203,African-American History,Natalie Ring ,Thursday,10:00:00,10:50:00,CB 1.222
2444,22SOpen,HIST 2381.204,African-American History,Natalie Ring ,Thursday,13:00:00,13:50:00,CB3 1.308
2445,22SOpen,HIST 2381.205,African-American History,Natalie Ring ,Thursday,16:00:00,16:50:00,JO 4.502
2446,22SOpen,HIST 2381.207,African-American History,Natalie Ring ,Thursday,15:00:00,15:50:00,CB 1.219
2447,22SOpen,HIST 2381.208,African-American History,Natalie Ring ,Friday,12:00:00,12:50:00,JO 4.102
2448,22SOpen,HIST 2381.210,African-American History,Natalie Ring ,Friday,13:00:00,13:50:00,SLC 2.302
2449,22SFull,HIST 2384.001,U S Women from Settlement to Present,Anne Fischer ,Monday,13:00:00,13:50:00,FN 2.102
2450,22SFull,HIST 2384.001,U S Women from Settlement to Present,Anne Fischer ,Wednesday,13:00:00,13:50:00,FN 2.102
2451,22SFull,HIST 2384.201,U S Women from Settlement to Present,Anne Fischer ,Wednesday,15:00:00,15:50:00,FO 3.222
2452,22SFull,HIST 2384.202,U S Women from Settlement to Present,Anne Fischer ,Thursday,09:00:00,09:50:00,CB 1.218
2453,22SFull,HIST 2384.203,U S Women from Settlement to Present,Anne Fischer ,Thursday,11:00:00,11:50:00,CB3 1.308
2454,22SFull,HIST 2384.204,U S Women from Settlement to Present,Anne Fischer ,Thursday,13:00:00,13:50:00,JO 4.502
2455,22SFull,HIST 2384.205,U S Women from Settlement to Present,Anne Fischer ,Friday,11:00:00,11:50:00,CB 1.218
2456,22SFull,HIST 2384.206,U S Women from Settlement to Present,Anne Fischer ,Friday,13:00:00,13:50:00,JO 4.502
2457,22SOpen,HIST 3301.001,Historical Inquiry,Kimberly Hill ,Tuesday,11:30:00,12:45:00,CB 1.219
2458,22SOpen,HIST 3301.001,Historical Inquiry,Kimberly Hill ,Thursday,11:30:00,12:45:00,CB 1.219
2459,22SOpen,HIST 3301.501,Historical Inquiry,Michael Wilson ,Monday,19:00:00,21:45:00,JO 4.708
2460,22SFull,HIST 3305.001,War and Genocide in the 20th Century - World War II & the Holocaust,Debra Pfister ,Tuesday,13:00:00,14:15:00,CB 1.222
2461,22SFull,HIST 3305.001,War and Genocide in the 20th Century - World War II & the Holocaust,Debra Pfister ,Thursday,13:00:00,14:15:00,CB 1.222
2462,22SFull,HIST 3313.001,Medieval China,J Michael Farmer ,Monday,10:00:00,11:15:00,FN 2.106
2463,22SFull,HIST 3313.001,Medieval China,J Michael Farmer ,Wednesday,10:00:00,11:15:00,FN 2.106
